,video_id,start_frame,stop_frame,verb,verb_class,noun,noun_class,narration
42151,P22_112,2596,2629,close,4,drawer,8,close drawer
42152,P22_112,2632,2673,open,3,drawer,8,open drawer
42153,P22_112,2670,2735,put-down,1,board:cutting,18,put down cutting board
42154,P22_112,2760,2785,close,4,drawer,8,close drawer
42155,P22_112,2849,2874,pick-up,0,lid,6,pick up lid
42156,P22_112,2888,2933,put-down,1,lid,6,put down lid
42157,P22_112,3021,3047,pick-up,0,bottle:water,15,pick up water bottle
42158,P22_112,3088,3109,open,3,cupboard,3,open cupboard
42159,P22_112,1225,1274,pick-up,0,lid,6,pick up lid
42160,P22_112,3139,3203,open,3,fridge,12,open fridge
42161,P22_112,3208,3263,put-down,1,water,27,put down water
42162,P22_112,3254,3302,close,4,fridge,12,close fridge
42163,P22_112,3307,3347,close,4,cupboard,3,close cupboard
42164,P22_112,3372,3406,pick-up,0,glass,10,pick up glass
42165,P22_112,3406,3508,drink,60,water,27,drink water
42166,P22_112,3512,3570,pick-up,0,plate,2,pick up plate
42167,P22_112,3667,3746,put-down,1,plate,2,put down plate and glass
42168,P22_112,3753,3794,turn-on,6,tap,0,turn on tap
42169,P22_112,3858,3958,pick-up,0,mat:place,84,pick up place mat
42170,P22_112,1257,1299,pick-up,0,container,21,pick up container
42171,P22_112,3992,4048,open,3,drawer,8,open drawer
42172,P22_112,4039,4151,put-down,1,mat:place,84,put down place mat
42173,P22_112,4128,4193,close,4,drawer,8,close drawer
42174,P22_112,4220,4255,pick-up,0,ladle,97,pick up ladle
42175,P22_112,4248,4826,stir,10,courgette,76,stir courgettes
42176,P22_112,4837,4866,put-down,1,spoon,1,put down spoon
42177,P22_112,4907,4951,turn-off,8,tap,0,turn off tap
42178,P22_112,4956,4976,pick-up,0,sponge,9,pick up sponge
42179,P22_112,5057,5100,pick-up,0,plate,2,pick up plate
42180,P22_112,5098,5341,lather,2,plate,2,lather plate
42181,P22_112,1299,1335,put-down,1,container,21,put down container
42182,P22_112,5345,5386,put-down,1,plate,2,put down plate
42183,P22_112,5353,5382,turn-on,6,tap,0,turn on tap
42184,P22_112,5351,5413,rinse,2,sponge,9,rinse sponge
42185,P22_112,5423,5493,lather,2,sponge,9,lather sponge
42186,P22_112,5483,5514,rinse,2,sponge,9,rinse sponge
42187,P22_112,5517,5538,turn-off,8,tap,0,turn off tap
42188,P22_112,5549,5577,pick-up,0,spoon,1,pick up spoon
42189,P22_112,5560,5662,lather,2,spoon,1,lather spoon
42190,P22_112,5663,5711,put-down,1,spoon,1,put down spoon
42191,P22_112,5715,5747,pick-up,0,glass,10,pick up glass
42192,P22_112,1317,1445,put-down,1,lid,6,put down lid
42193,P22_112,5758,5889,lather,2,glass,10,lather glass
42194,P22_112,5897,5926,put-down,1,glass,10,put down glass
42195,P22_112,5922,5976,pick-up,0,lid,6,pick up lid
42196,P22_112,5981,6288,lather,2,lid,6,lather lid
42197,P22_112,6293,6325,put-down,1,lid,6,put down lid
42198,P22_112,6330,6370,pick-up,0,ladle,97,pick up ladle
42199,P22_112,6368,6648,lather,2,ladle,97,lather ladle
42200,P22_112,6648,6686,put-down,1,ladle,97,put down ladle
42201,P22_112,6689,6770,pick-up,0,pan,5,pick up pan
42202,P22_112,6773,7003,lather,2,pan,5,lather pan
42203,P22_112,1416,1456,pick-up,0,container,21,pick up container
42204,P22_112,6996,7041,put-down,1,pan,5,put down pan
42205,P22_112,7043,7109,turn-on,6,tap,0,turn on tap
42206,P22_112,7111,7137,move,11,tap,0,move tap
42207,P22_112,7137,7195,rinse,2,hand,11,rinse hands
42208,P22_112,7250,7305,rinse,2,hand,11,rinse hands
42209,P22_112,7306,7341,turn-off,8,tap,0,turn off tap
42210,P22_112,7356,7411,pick-up,0,cloth,17,pick up cloth
42211,P22_112,7402,7567,dry,14,hand,11,dry hands
42212,P22_112,7588,7639,put-down,1,cloth,17,put down cloth
42213,P22_112,7672,7717,pick-up,0,spoon,1,pick up spoon
42214,P22_112,1520,1570,put-down,1,container,21,put down container
42215,P22_112,7718,8159,stir,10,courgette,76,stir courgettes
42216,P22_112,8166,8202,put-down,1,spoon,1,put down spoon
42217,P22_112,8219,8272,pick-up,0,container,21,pick up container
42218,P22_112,8277,8335,pour,9,rice,55,pour rice
42219,P22_112,8354,8399,put-down,1,container,21,put down container
42220,P22_112,8416,8447,pick-up,0,spoon,1,pick up spoon
42221,P22_112,8452,8843,stir,10,rice,55,stir rice
42222,P22_112,8839,8877,put-down,1,spoon,1,put down spoon
42223,P22_112,8882,8964,pick-up,0,wine,192,pick up wine
42224,P22_112,8969,9030,open,3,wine,192,open wine
42225,P22_112,1642,1696,pick-up,0,cutlery,58,pick up cutlery
42226,P22_112,9046,9082,put-down,1,lid,6,put down lid
42227,P22_112,9076,9317,pour,9,wine,192,pour wine
42228,P22_112,9350,9375,pick-up,0,lid,6,pick up lid
42229,P22_112,9380,9581,close,4,wine,192,close wine
42230,P22_112,9582,9665,move,11,wine,192,move wine
42231,P22_112,9701,9739,pick-up,0,spoon,1,pick up spoon
42232,P22_112,9741,10949,stir,10,rice,55,stir rice
42233,P22_112,10967,11017,pick-up,0,glass,10,pick up glass
42234,P22_112,11020,11123,pour,9,water,27,pour water
42235,P22_112,11122,11211,put-down,1,glass,10,put down glass
42236,P22_113,287,327,pick-up,0,glass,10,pick up glass
42237,P22_113,442,555,put-down,1,glass,10,put down glass
42238,P22_113,976,1060,pick-up,0,plate,2,pick up plate
42239,P22_113,8645,8828,pick-up,0,spatula,20,pick up spatula
42240,P22_113,8820,8855,close,4,drawer,8,close drawer
42241,P22_113,8882,8903,move,11,pan,5,move pan
42242,P22_113,8908,10265,stir,10,egg,53,stir egg
42243,P22_113,10224,10370,tap,32,spatula,20,tap spatula
42244,P22_113,10371,10592,wash,2,spatula,20,wash spatula
42245,P22_113,10850,10881,put-down,1,spatula,20,put down spatula
42246,P22_113,10935,10952,open,3,jar,40,open jar
42247,P22_113,10992,11057,pick-up,0,salt,38,pick up salt
42248,P22_113,11080,11113,pour,9,salt,38,pour salt
42249,P22_113,1093,1193,put-down,1,plate,2,put down plate
42250,P22_113,11277,11322,close,4,jar,40,close jar
42251,P22_113,11342,11375,pick-up,0,spatula,20,pick up spatula
42252,P22_113,11370,11777,stir,10,egg,53,stir egg
42253,P22_113,11787,11819,put-down,1,spatula,20,put down spatula
42254,P22_113,11851,11871,open,3,cupboard,3,open cupboard
42255,P22_113,11875,11916,open,3,fridge,12,open fridge
42256,P22_113,11962,11989,pick-up,0,container,21,pick up container
42257,P22_113,12125,12172,move,11,lid,6,move lid
42258,P22_113,12167,12183,put-down,1,container,21,put down container
42259,P22_113,12183,12248,open,3,container,21,open container
42260,P22_113,1220,1276,move,11,lid,6,move lid
42261,P22_113,12284,12328,open,3,drawer,8,open drawer
42262,P22_113,12333,12363,pick-up,0,board:cutting,18,pick up cutting board
42263,P22_113,12397,12440,put-down,1,board:cutting,18,put down cutting board
42264,P22_113,12463,12489,open,3,drawer,8,open drawer
42265,P22_113,12494,12551,pick-up,0,knife,4,pick up knife
42266,P22_113,12547,12572,close,4,drawer,8,close drawer
42267,P22_113,12578,12705,pick-up,0,cheese,32,pick up cheese
42268,P22_113,12647,12700,move,11,container,21,move container
42269,P22_113,12717,12761,put-down,1,cheese,32,put down cheese
42270,P22_113,12738,12891,cut,7,cheese,32,cut cheese
42271,P22_113,1278,1315,move,11,pot,29,move pot
42272,P22_113,12888,13185,remove,12,rind:cheese,48,remove cheese rind
42273,P22_113,13169,13215,pick-up,0,cheese,32,pick up cheese
42274,P22_113,13244,13282,put-down,1,cheese,32,put down cheese
42275,P22_113,13301,13422,stir,10,egg,53,stir egg
42276,P22_113,13434,13510,turn-on,6,toaster,186,turn on toaster
42277,P22_113,13479,14515,tap,32,spatula,20,tap spatula
42278,P22_113,14203,14409,wash,2,spatula,20,wash spatula
42279,P22_113,14406,14499,put-down,1,spatula,20,put down spatula
42280,P22_113,14504,14620,adjust,17,hob,24,adjust hob
42281,P22_113,14621,14667,pick-up,0,lid,6,pick up lid
42282,P22_113,1376,1406,pick-up,0,cutlery,58,pick up cutlery
42283,P22_113,14672,14774,put-down,1,lid,6,put down lid
42284,P22_113,14767,14877,move,11,pan,5,move pan
42285,P22_113,14881,15063,pick-up,0,cheese,32,pick up cheese
42286,P22_113,15068,15101,put-down,1,cheese,32,put down cheese
42287,P22_113,15092,15122,pick-up,0,lid,6,pick up lid
42288,P22_113,15127,15173,close,4,container,21,close container
42289,P22_113,15244,15282,open,3,cupboard,3,open cupboard
42290,P22_113,15150,15371,open,3,fridge,12,open fridge
42291,P22_113,15377,15422,put-down,1,container,21,put down container
42292,P22_113,15422,15475,close,4,fridge,12,close fridge
42293,P22_113,1419,1447,pick-up,0,glass,10,pick up glass
42294,P22_113,15455,15630,turn-on,6,machine:coffee,50,turn on coffee machine
42295,P22_113,15825,15963,move,11,paper,49,move paper
42296,P22_113,15941,16030,pick-up,0,pan,5,pick up pan
42297,P22_113,16051,16106,put-down,1,pan,5,put down pan
42298,P22_113,16103,16186,remove,12,paper,49,remove paper
42299,P22_113,16172,16258,move,11,board:cutting,18,move cutting board
42300,P22_113,16238,16381,move,11,container,21,move container
42301,P22_113,16346,16399,remove,12,lid,6,remove lid
42302,P22_113,16405,16428,put-down,1,lid,6,put down lid
42303,P22_113,16431,16469,pick-up,0,container,21,pick up container
42304,P22_113,1456,1474,put-down,1,glass,10,put down glass
42305,P22_113,16517,16545,put-down,1,container,21,put down container
42306,P22_113,16547,16605,open,3,drawer,8,open drawer
42307,P22_113,16628,16722,pick-up,0,spoon,1,pick up spoon
42308,P22_113,16727,16816,move,11,pan,5,move pan
42309,P22_113,16821,16887,pick-up,0,rice,55,pick up rice
42310,P22_113,16892,16934,put-down,1,rice,55,put down rice
42311,P22_113,16999,17059,pick-up,0,rice,55,pick up rice
42312,P22_113,17046,17155,put-down,1,rice,55,put down rice
42313,P22_113,17158,17247,pick-up,0,rice,55,pick up rice
42314,P22_113,17252,17281,put-down,1,rice,55,put down rice
42315,P22_113,1491,1530,close,4,cupboard,3,close cupboard
42316,P22_113,17306,17370,pick-up,0,rice,55,pick up rice
42317,P22_113,17384,17399,put-down,1,rice,55,put down rice
42318,P22_113,17526,17583,pick-up,0,rice,55,pick up rice
42319,P22_113,17606,17818,put-down,1,rice,55,put down rice
42320,P22_113,17821,17905,pick-up,0,rice,55,pick up rice
42321,P22_113,17910,18053,put-down,1,rice,55,put down rice
42322,P22_113,18058,18122,put-down,1,spoon,1,put down spoon
42323,P22_113,18163,18202,remove,12,lid,6,remove lid
42324,P22_113,18206,18336,stir,10,egg,53,stir egg
42325,P22_113,18309,18404,turn,23,cheese,32,turn cheese
42326,P22_113,1549,1607,open,3,drawer,8,open drawer
42327,P22_113,18493,18613,put-down,1,lid,6,put down lid
42328,P22_113,18576,18679,put-down,1,spatula,20,put down spatula
42329,P22_113,18686,18800,open,3,cupboard,3,open cupboard
42330,P22_113,18895,19027,pick-up,0,container,21,pick up container
42331,P22_113,19082,19146,remove,12,lid,6,remove lids
42332,P22_113,19143,19242,put-down,1,lods,6,put down lods
42333,P22_113,19245,19295,pick-up,0,lid,6,pick up lid
42334,P22_113,19200,19341,put-down,1,lid,6,put down lid
42335,P22_113,19303,19412,close,4,cupboard,3,close cupboard
42336,P22_113,19436,19538,put-down,1,lid,6,put down lid
42337,P22_113,1630,1682,put-down,1,ladle,97,put down ladle
42338,P22_113,19502,19583,pick-up,0,spoon,1,pick up spoon
42339,P22_113,19588,19665,pick-up,0,rice,55,pick up rice
42340,P22_113,19670,19707,put-down,1,rice,55,put down rice
42341,P22_113,19712,19791,pick-up,0,rice,55,pick up rice
42342,P22_113,19785,19815,put-down,1,rice,55,put down rice
42343,P22_113,19908,20066,pick-up,0,rice,55,pick up rice
42344,P22_113,20068,20128,put-down,1,rice,55,put down rice
42345,P22_113,20166,20254,pick-up,0,rice,55,pick up rice
42346,P22_113,20257,20308,put-down,1,rice,55,put down rice
42347,P22_113,20487,20542,put-down,1,container,21,put down container
42348,P22_113,543,660,move,11,spoon,1,move spoon
42349,P22_113,1672,1763,put-down,1,spoon,1,put down spoon
42350,P22_113,20550,20632,pick-up,0,pan,5,pick up pan
42351,P22_113,20629,21017,pour,9,rice,55,pour rice
42352,P22_113,21020,21128,adjust,17,rice,55,adjust rice
42353,P22_113,21132,21257,pour,9,rice,55,pour rice
42354,P22_113,21245,21303,put-down,1,pan,5,put down pan
42355,P22_113,21321,21432,adjust,17,rice,55,adjust rice
42356,P22_113,21412,21499,move,11,container,21,move container
42357,P22_113,21520,21558,pick-up,0,pan,5,pick up pan
42358,P22_113,21592,21767,pour,9,rice,55,pour rice
42359,P22_113,22150,22210,put-down,1,pan,5,put down pan
42360,P22_113,1719,1766,move,11,ladle,97,move ladle
42361,P22_113,22215,22352,pick-up,0,knife,4,pick up knife
42362,P22_113,22345,22637,clean,2,spoon,1,clean spoon
42363,P22_113,22687,22765,put-down,1,cutlery,58,put down cutlery
42364,P22_113,22716,22832,pick-up,0,pan,5,pick up pan
42365,P22_113,22922,22965,pick-up,0,glass,10,pick up glass
42366,P22_113,22868,23021,put-down,1,pan,5,put down pan
42367,P22_113,23025,23066,put-down,1,glass,10,put down glass
42368,P22_113,23059,23086,turn-on,6,tap,0,turn on tap
42369,P22_113,23116,23179,turn-on,6,machine,124,turn on machine
42370,P22_113,23144,23272,move,11,bowl,7,move bowl
42371,P22_113,1784,1824,close,4,drawer,8,close drawer
42372,P22_113,23275,23333,rinse,2,hand,11,rinse hands
42373,P22_113,23337,23375,shake,15,hand,11,shake hands
42374,P22_113,23376,23437,dry,14,hand,11,dry hands
42375,P22_113,23434,23497,adjust,17,machine:coffee,50,adjust coffee machine
42376,P22_113,23498,23750,pick-up,0,lid,6,pick up lid
42377,P22_113,23791,23870,put-down,1,lid,6,put down lid
42378,P22_113,23827,23992,close,4,container,21,close container
42379,P22_113,23991,24014,move,11,container,21,move container
42380,P22_113,24018,24167,turn-down,65,machine,124,turn down machine
42381,P22_113,24175,24258,pick-up,0,bowl,7,pick up bowl
42382,P22_113,1802,1832,pick-up,0,lid,6,pick up lid
42383,P22_113,24292,24332,empty,20,bowl,7,empty bowl
42384,P22_113,24374,24409,put-down,1,bowl,7,put down bowl
42385,P22_113,24449,24473,turn-off,8,tap,0,turn off tap
42386,P22_113,24526,24551,pick-up,0,lid,6,pick up lid
42387,P22_113,24548,24662,put-down,1,lid,6,put down lid
42388,P22_113,24743,24773,pick-up,0,container,21,pick up container
42389,P22_113,24835,24859,open,3,cupboard,3,open cupboard
42390,P22_113,24925,24975,open,3,fridge,12,open fridge
42391,P22_113,24979,25007,put-down,1,container,21,put down container
42392,P22_113,25020,25066,close,4,fridge,12,close fridge
42393,P22_113,1852,1903,open,3,drawer,8,open drawer
42394,P22_113,25114,25147,open,3,fridge,12,open fridge
42395,P22_113,25160,25185,pick-up,0,coffee,59,pick up coffee
42396,P22_113,25188,25242,close,4,fridge,12,close fridge
42397,P22_113,25214,25341,open,3,container,21,open container
42398,P22_113,25331,25365,put-down,1,lid,6,put down lid
42399,P22_113,25545,25795,remove,12,holder:coffee,135,remove coffee holder
42400,P22_113,25680,25775,empty,20,holder:coffee,135,empty coffee holder
42401,P22_113,25949,25974,put-down,1,holder:coffee,135,put down coffee holder
42402,P22_113,26052,26079,pick-up,0,coffee,59,pick up coffee
42403,P22_113,26107,26152,pick-up,0,coffee,59,pick up coffee
42404,P22_113,1918,1979,put-down,1,lid,6,put down lid
42405,P22_113,26187,26214,put,1,coffee,59,put coffee
42406,P22_113,26264,26299,put-down,1,cup:measuring,13,put down measuring cup
42407,P22_113,26307,26332,pick-up,0,lid,6,pick up lid
42408,P22_113,26337,26349,close,4,container,21,close container
42409,P22_113,26419,26449,pick-up,0,holder:coffee,135,pick up coffee holder
42410,P22_113,26427,26582,tap,32,holder:coffee,135,tap coffee holder
42411,P22_113,26672,26744,put-down,1,holder:coffee,135,put down coffee holder
42412,P22_113,26858,27117,pick-up,0,pod:coffee,59,pick up coffee pod
42413,P22_113,27117,27330,open,3,pod:coffee,59,open coffee pod
42414,P22_113,27422,27464,put,1,pod:coffee,59,put coffee pod
42415,P22_113,1980,2007,close,4,drawer,8,close drawer
42416,P22_113,27574,27630,attach,64,holder:coffee,135,attach coffee holder
42417,P22_113,27818,27857,open,3,cupboard,3,open cupboard
42418,P22_113,27860,27897,pick-up,0,cup,13,pick up cup
42419,P22_113,27902,27927,close,4,cupboard,3,close cupboard
42420,P22_113,27951,27992,remove,12,bowl,7,remove bowl
42421,P22_113,28077,28108,put-down,1,cup,13,put down cup
42422,P22_113,28137,28220,turn-on,6,machine,124,turn on machine
42423,P22_113,28231,28293,adjust,17,cup,13,adjust cup
42424,P22_113,28337,28372,open,3,cupboard,3,open cupboard
42425,P22_113,28377,28452,throw,13,packaging,26,throw packaging
42426,P22_113,2061,2083,pick-up,0,pot,29,pick up pot
42427,P22_113,28463,28498,close,4,cupboard,3,close cupboard
42428,P22_113,28539,28586,pick-up,0,residue:food,54,pick up food residue
42429,P22_113,28656,28702,open,3,bag,19,open bag
42430,P22_113,28720,28752,throw,13,residue:food,54,throw food residue
42431,P22_113,28758,28812,close,4,bag,19,close bag
42432,P22_113,28869,28908,pick-up,0,board:cutting,18,pick up cutting board
42433,P22_113,28956,28999,put-down,1,board:cutting,18,put down cutting board
42434,P22_113,29089,29120,pick-up,0,coffee,59,pick up coffee
42435,P22_113,29129,29163,put-down,1,coffee,59,put down coffee
42436,P22_113,29292,29417,adjust,17,machine:coffee,50,adjust coffee machine
42437,P22_113,2088,2128,open,3,drawer,8,open drawer
42438,P22_113,29422,29518,turn-down,65,machine,124,turn down machine
42439,P22_113,29519,29551,pick-up,0,bowl,7,pick up bowl
42440,P22_113,29540,29592,empty,20,bowl,7,empty bowl
42441,P22_113,29597,29655,pick-up,0,cup,13,pick up cup
42442,P22_113,29652,29673,put-down,1,bowl:small,7,put down small bowl
42443,P22_113,29697,29864,open,3,drawer,8,open drawer
42444,P22_113,29855,29901,pick-up,0,teaspoon,1,pick up teaspoon
42445,P22_113,29912,30000,stir,10,coffee,59,stir coffee
42446,P22_113,29928,29992,put-down,1,cup,13,put down cup
42447,P22_113,29997,30023,close,4,drawer,8,close drawer
42448,P22_113,2113,2126,close,4,drawer,8,close drawer
42449,P22_113,30028,30095,open,3,drawer,8,open drawer
42450,P22_113,30087,30129,pick-up,0,mat:place,84,pick up place mat
42451,P22_113,30133,30150,close,4,drawer,8,close drawer
42452,P22_113,30223,30242,put-down,1,mat:place,84,put down place mat
42453,P22_113,30345,30373,open,3,cupboard,3,open cupboard
42454,P22_113,30396,30434,pick-up,0,plate,2,pick up plate
42455,P22_113,30439,30477,close,4,cupboard,3,close cupboard
42456,P22_113,30502,30544,open,3,drawer,8,open drawer
42457,P22_113,30542,30720,take,0,fork,14,take fork
42458,P22_113,30739,30781,pick-up,0,knife,4,pick up knife
42459,P22_113,664,689,turn-on,6,tap,0,turn on tap
42460,P22_113,2139,2174,open,3,drawer,8,open drawer
42461,P22_113,30781,30832,close,4,drawer,8,close drawer
42462,P22_113,30887,30950,put-down,1,cutlery,58,put down cutlery
42463,P22_113,31005,31044,put-down,1,plate,2,put down plate
42464,P22_113,31114,31150,open,3,lid,6,open lid
42465,P22_113,31158,31298,put-down,1,lid,6,put down lid
42466,P22_113,31297,31352,pick-up,0,pan,5,pick up pan
42467,P22_113,31406,31467,open,3,drawer,8,open drawer
42468,P22_113,31561,31610,take,0,fork,14,take fork
42469,P22_113,31695,31835,remove,12,cheese,32,remove cheese
42470,P22_113,31855,32607,pour,9,egg,53,pour eggs and cheese
42471,P22_113,2194,2230,put-down,1,pot,29,put down pot
42472,P22_113,32597,32661,put-down,1,fork,14,put down fork
42473,P22_113,32709,32751,close,4,drawer,8,close drawer
42474,P22_113,32769,32809,put-down,1,pan,5,put down pan
42475,P22_113,32798,32827,turn-on,6,tap,0,turn on tap
42476,P22_113,32832,32912,move,11,tap,0,move tap
42477,P22_113,32968,33006,pick-up,0,coffee,59,pick up coffee
42478,P22_113,33051,33086,open,3,cupboard,3,open cupboard
42479,P22_113,33096,33174,open,3,fridge,12,open fridge
42480,P22_113,33165,33195,put-down,1,coffee,59,put down coffee
42481,P22_113,33220,33260,pick-up,0,bread,33,pick up bread
42482,P22_113,2232,2285,close,4,drawer,8,close drawer
42483,P22_113,33265,33315,put-down,1,bread,33,put down bread
42484,P22_113,33327,33393,pick-up,0,towel:tea,52,pick up tea towel
42485,P22_113,33412,33519,put-down,1,towel:tea,52,put down tea towel
